code,term
10478411000001102,Actonel 5mg tablets (Waymade Healthcare Plc) (AMP)
10479611000001108,Actonel Once a Week 35mg tablets (Waymade Healthcare Plc) (AMP)
10785211000001106,Risedronate sodium 5mg tablets (Dowelhurst Ltd) (AMP)
13097911000001105,Actonel 5mg tablets (Dowelhurst Ltd) (AMP)
13098211000001102,Actonel Once a Week 35mg tablets (Dowelhurst Ltd) (AMP)
13211011000001106,Actonel 35mg tablets (Teva UK Ltd) (AMP)
13823311000001109,Actonel Once a Week 35mg tablets (DE Pharmaceuticals) (AMP)
13823511000001103,Actonel 5mg tablets (DE Pharmaceuticals) (AMP)
14039411000001101,Actonel Once a Week 35mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14039711000001107,Actonel 5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
16124511000001102,Risedronate sodium 35mg/5ml oral solution (Special Order) (AMP)
16124811000001104,Risedronate sodium 35mg/5ml oral suspension (Special Order) (AMP)
16131211000001104,Risedronate sodium 35mg/5ml oral solution (VMP)
16131311000001107,Risedronate sodium 35mg/5ml oral suspension (VMP)
16255311000001105,Actonel Once a Week 35mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16255511000001104,Actonel 5mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17571711000001102,Actonel 5mg tablets (Necessity Supplies Ltd) (AMP)
17605211000001108,Actonel Once a Week 35mg tablets (Necessity Supplies Ltd) (AMP)
18049711000001109,Actonel 5mg tablets (Lexon (UK) Ltd) (AMP)
18308311000001108,Risedronate sodium 35mg tablets (Teva UK Ltd) (AMP)
18343811000001104,Risedronate sodium 5mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
18344011000001107,Risedronate sodium 30mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
18344211000001102,Risedronate sodium 35mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
18354811000001104,Risedronate sodium 35mg tablets (Zentiva Pharma UK Ltd) (AMP)
18358911000001102,Risedronate sodium 5mg tablets (Aspire Pharma Ltd) (AMP)
18359411000001102,Risedronate sodium 35mg tablets (Aspire Pharma Ltd) (AMP)
18359911000001105,Risedronate sodium 30mg tablets (Aspire Pharma Ltd) (AMP)
18447911000001108,Risedronate sodium 5mg tablets (A A H Pharmaceuticals Ltd) (AMP)
18448111000001106,Risedronate sodium 30mg tablets (A A H Pharmaceuticals Ltd) (AMP)
18448311000001108,Risedronate sodium 35mg tablets (A A H Pharmaceuticals Ltd) (AMP)
18552311000001103,Risedronate sodium 35mg tablets (Sun Pharma UK Ltd) (AMP)
18597911000001107,Risedronate sodium 35mg tablets (Actavis UK Ltd) (AMP)
18626011000001106,Risedronate sodium 35mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
18626211000001101,Risedronate sodium 30mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
18626411000001102,Risedronate sodium 5mg tablets (Phoenix Healthcare Distribution Ltd) (AMP)
18741911000001109,Risedronate sodium 30mg tablets (Sigma Pharmaceuticals Plc) (AMP)
18742111000001101,Risedronate sodium 35mg tablets (Sigma Pharmaceuticals Plc) (AMP)
18742311000001104,Risedronate sodium 5mg tablets (Sigma Pharmaceuticals Plc) (AMP)
19215711000001107,Risedronate sodium 35mg tablets (Bluefish Pharmaceuticals AB) (AMP)
19512311000001108,Risedronate sodium 35mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
19512511000001102,Risedronate sodium 5mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
19830011000001100,Risedronate sodium 5mg tablets (Viatris UK Healthcare Ltd) (AMP)
19863711000001101,Actonel Once a Week 35mg tablets (Lexon (UK) Ltd) (AMP)
20536311000001101,Risedronate sodium 35mg tablets (Almus Pharmaceuticals Ltd) (AMP)
20889411000001109,Risedronate sodium 35mg tablets (Sandoz Ltd) (AMP)
21886911000001103,Risedronate sodium 5mg tablets (Waymade Healthcare Plc) (AMP)
21887111000001103,Risedronate sodium 30mg tablets (Waymade Healthcare Plc) (AMP)
21887311000001101,Risedronate sodium 35mg tablets (Waymade Healthcare Plc) (AMP)
22350211000001100,Risedronate sodium 5mg tablets (Milpharm Ltd) (AMP)
22350411000001101,Risedronate sodium 30mg tablets (Milpharm Ltd) (AMP)
22350811000001104,Risedronate sodium 35mg tablets (Milpharm Ltd) (AMP)
23666911000001101,Risedronate sodium 5mg tablets (Sovereign Medical Ltd) (AMP)
23667111000001101,Risedronate sodium 30mg tablets (Sovereign Medical Ltd) (AMP)
23667311000001104,Risedronate sodium 35mg tablets (Sovereign Medical Ltd) (AMP)
30090111000001105,Risedronate sodium 5mg tablets (DE Pharmaceuticals) (AMP)
30090311000001107,Risedronate sodium 30mg tablets (DE Pharmaceuticals) (AMP)
30090511000001101,Risedronate sodium 35mg tablets (DE Pharmaceuticals) (AMP)
30878911000001103,Risedronate sodium 30mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
30879111000001108,Risedronate sodium 35mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
31321011000001100,Risedronate sodium 5mg tablets (Creo Pharma Ltd) (AMP)
31322411000001104,Risedronate sodium 30mg tablets (Creo Pharma Ltd) (AMP)
33614811000001104,Risedronate sodium 35mg tablets (Viatris UK Healthcare Ltd) (AMP)
36411811000001108,Risedronate sodium (VTM)
3778711000001100,Actonel 30mg tablets (Warner Chilcott UK Ltd) (AMP)
37911811000001106,Risedronate sodium 5mg tablets (Aristo Pharma Ltd) (AMP)
37912011000001108,Risedronate sodium 30mg tablets (Aristo Pharma Ltd) (AMP)
37912211000001103,Risedronate sodium 35mg tablets (Aristo Pharma Ltd) (AMP)
39223511000001109,Risedronate sodium 30mg tablets (Medihealth (Northern) Ltd) (AMP)
39223711000001104,Risedronate sodium 5mg tablets (Medihealth (Northern) Ltd) (AMP)
39227411000001103,Risedronate sodium 35mg tablets (Medihealth (Northern) Ltd) (AMP)
4028511000001107,Actonel Once a Week 35mg tablets (Accord-UK Ltd) (AMP)
42088411000001105,Risedronate sodium 30mg tablets (VMP)
42088511000001109,Risedronate sodium 35mg tablets (VMP)
42088611000001108,Risedronate sodium 5mg tablets (VMP)
892511000001105,Actonel 5mg tablets (Accord-UK Ltd) (AMP)
96289004,Risedronic acid (VTM)
