code,term
1186885007,Hypercortisolism due to bilateral adrenocortical hyperplasia
1351277001,Cushing syndrome due to cortisol-producing adrenocortical adenoma
190501008,Idiopathic Cushing's syndrome
190502001,Pituitary-dependent Cushing's disease
237734007,Adrenocorticotropic hormone-dependent Cushing syndrome
237735008,Adrenal Cushing's syndrome
237736009,Cyclical Cushing's syndrome
237737000,Pseudo-Cushing's syndrome
237738005,Alcohol-induced pseudo-Cushing's syndrome
237739002,Pseudo-Cushing's syndrome of depression
237740000,Artefactual pseudo-Cushing's syndrome
403253001,Hypermelanosis due to Cushing syndrome
41299009,Iatrogenic Cushing's disease
43019009,Nelson syndrome
47270006,Hypercortisolism
49071000119104,History of pituitary dependent hypercortisolism
49081000119101,History of Cushing syndrome
53509000,Myopathy in Cushing's disease
626004,Hypercortisolism due to nonpituitary tumor
720459002,Hypercortisolism due to macronodular adrenal hyperplasia
79398006,Hypercortisolism due to adrenal neoplasm
88803002,Hypercortisolism due to pituitary adenoma
9545009,Pituitary dependent hypercortisolism
