code,term
10276611000001104,Bedol 2mg tablets (ReSource Medical UK Ltd) (AMP)
10276811000001100,Estradiol 2mg tablets (ReSource Medical UK Ltd) (AMP)
10510311000001108,Climaval 1mg tablets (Waymade Healthcare Plc) (AMP)
10792511000001104,Estradiol valerate 1mg tablets (Dowelhurst Ltd) (AMP)
11030211000001100,FemSeven 50 patches (Waymade Healthcare Plc) (AMP)
11032611000001102,Zumenon 1mg tablets (Waymade Healthcare Plc) (AMP)
11032811000001103,Zumenon 2mg tablets (Waymade Healthcare Plc) (AMP)
11033011000001100,Conjugated oestrogens 1.25mg tablets (Waymade Healthcare Plc) (AMP)
11476811000001109,Premarin 0.3mg tablets (Pfizer Ltd) (AMP)
11495711000001102,Climaval 2mg tablets (Waymade Healthcare Plc) (AMP)
13773611000001101,Progynova 2mg tablets (Waymade Healthcare Plc) (AMP)
13850711000001100,Estradiol valerate 1mg tablets (DE Pharmaceuticals) (AMP)
13851711000001108,Estradiol valerate 2mg tablets (DE Pharmaceuticals) (AMP)
13872011000001101,Estraderm TTS 50 patches (DE Pharmaceuticals) (AMP)
13872511000001109,Estraderm MX 25 patches (DE Pharmaceuticals) (AMP)
13872711000001104,Estraderm MX 50 patches (DE Pharmaceuticals) (AMP)
13872911000001102,Estraderm MX 100 patches (DE Pharmaceuticals) (AMP)
13873111000001106,Estraderm TTS 25 patches (DE Pharmaceuticals) (AMP)
13873311000001108,Estraderm TTS 100 patches (DE Pharmaceuticals) (AMP)
13873511000001102,Estradot 37.5micrograms/24hours patches (DE Pharmaceuticals) (AMP)
13873711000001107,Estradot 75micrograms/24hours patches (DE Pharmaceuticals) (AMP)
13941511000001106,Oestrogel Pump-Pack 0.06% gel (DE Pharmaceuticals) (AMP)
14226511000001104,Estraderm TTS 50 patches (Sigma Pharmaceuticals Plc) (AMP)
14227111000001106,Estraderm MX 100 patches (Sigma Pharmaceuticals Plc) (AMP)
14227311000001108,Estraderm MX 25 patches (Sigma Pharmaceuticals Plc) (AMP)
14227511000001102,Estraderm MX 50 patches (Sigma Pharmaceuticals Plc) (AMP)
14227711000001107,Estraderm TTS 100 patches (Sigma Pharmaceuticals Plc) (AMP)
14227911000001109,Estraderm TTS 25 patches (Sigma Pharmaceuticals Plc) (AMP)
14228111000001107,Estradot 100micrograms/24hours patches (Sigma Pharmaceuticals Plc) (AMP)
14228311000001109,Estradot 37.5micrograms/24hours patches (Sigma Pharmaceuticals Plc) (AMP)
14228511000001103,Estradot 50micrograms/24hours patches (Sigma Pharmaceuticals Plc) (AMP)
14228711000001108,Estradot 75micrograms/24hours patches (Sigma Pharmaceuticals Plc) (AMP)
14233011000001102,Estradiol 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14593311000001103,Progynova 1mg tablets (Waymade Healthcare Plc) (AMP)
14666911000001100,Oestrogel Pump-Pack 0.06% gel (Sigma Pharmaceuticals Plc) (AMP)
14713111000001100,Climaval 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14725311000001106,Premarin 0.625mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14727411000001105,Premarin 1.25mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14728811000001106,Progynova 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14729011000001105,Progynova 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14745411000001102,Zumenon 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14745711000001108,Zumenon 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
14750111000001102,Conjugated oestrogens 625microgram tablets (Sigma Pharmaceuticals Plc) (AMP)
15420011000001101,Sandrena 1mg gel sachets (Waymade Healthcare Plc) (AMP)
15466011000001109,Estradiol valerate 3mg tablets (Bayer Plc) (AMP)
15466311000001107,Estradiol valerate 1mg tablets (Bayer Plc) (AMP)
15473811000001104,Estradiol valerate 3mg tablets (VMP)
16150911000001100,Climaval 1mg tablets (Lexon (UK) Ltd) (AMP)
16173011000001107,Estraderm MX 100 patches (Lexon (UK) Ltd) (AMP)
16175811000001102,FemSeven 50 patches (Lexon (UK) Ltd) (AMP)
16176011000001104,Estradiol 2mg tablets (Lexon (UK) Ltd) (AMP)
16216411000001103,Oestrogel Pump-Pack 0.06% gel (Lexon (UK) Ltd) (AMP)
16227311000001101,Progynova 1mg tablets (Lexon (UK) Ltd) (AMP)
16227511000001107,Progynova 2mg tablets (Lexon (UK) Ltd) (AMP)
16240411000001107,Sandrena 1mg gel sachets (Lexon (UK) Ltd) (AMP)
16453111000001106,Zumenon 1mg tablets (Lexon (UK) Ltd) (AMP)
16453311000001108,Zumenon 2mg tablets (Lexon (UK) Ltd) (AMP)
16505711000001108,Climaval 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16544511000001109,Estraderm MX 25 patches (Stephar (U.K.) Ltd) (AMP)
16544711000001104,Estraderm MX 100 patches (Stephar (U.K.) Ltd) (AMP)
16572411000001102,Estraderm MX 25 patches (Mawdsley-Brooks & Company Ltd) (AMP)
16572611000001104,Estraderm MX 100 patches (Mawdsley-Brooks & Company Ltd) (AMP)
16572811000001100,Estraderm TTS 25 patches (Mawdsley-Brooks & Company Ltd) (AMP)
16573811000001108,Evorel 50 patches (Mawdsley-Brooks & Company Ltd) (AMP)
16577711000001105,Estradiol 2mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
16578311000001107,FemSeven 50 patches (Mawdsley-Brooks & Company Ltd) (AMP)
16578511000001101,FemSeven 75 patches (Mawdsley-Brooks & Company Ltd) (AMP)
16585311000001108,Oestrogel Pump-Pack 0.06% gel (Stephar (U.K.) Ltd) (AMP)
17342011000001105,Oestrogel Pump-Pack 0.06% gel (Mawdsley-Brooks & Company Ltd) (AMP)
17422511000001109,Progynova 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17434511000001101,Progynova 2mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17438911000001101,Sandrena 1mg gel sachets (Mawdsley-Brooks & Company Ltd) (AMP)
17499311000001102,Estradiol valerate 2mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
17614011000001100,Oestrogel Pump-Pack 0.06% gel (Necessity Supplies Ltd) (AMP)
17623511000001100,Premarin 0.625mg tablets (Necessity Supplies Ltd) (AMP)
17625311000001107,Progynova 1mg tablets (Necessity Supplies Ltd) (AMP)
17625511000001101,Progynova 2mg tablets (Necessity Supplies Ltd) (AMP)
17897411000001106,Estradiol valerate 1mg tablets (Sigma Pharmaceuticals Plc) (AMP)
17898011000001101,Estradiol valerate 2mg tablets (Sigma Pharmaceuticals Plc) (AMP)
18056611000001106,Estradot 75micrograms/24hours patches (Lexon (UK) Ltd) (AMP)
18070611000001107,Evorel 50 patches (Lexon (UK) Ltd) (AMP)
18212911000001103,Estradot 75micrograms/24hours patches (Mawdsley-Brooks & Company Ltd) (AMP)
18215511000001104,Estradot 50micrograms/24hours patches (Mawdsley-Brooks & Company Ltd) (AMP)
18219411000001100,Zumenon 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18221411000001105,Climaval 1mg tablets (Necessity Supplies Ltd) (AMP)
18257711000001107,Estraderm TTS 100 patches (Necessity Supplies Ltd) (AMP)
18257911000001109,Estraderm TTS 25 patches (Necessity Supplies Ltd) (AMP)
18258111000001107,Estradot 75micrograms/24hours patches (Necessity Supplies Ltd) (AMP)
18258311000001109,Estradot 50micrograms/24hours patches (Necessity Supplies Ltd) (AMP)
18258511000001103,Estradot 37.5micrograms/24hours patches (Necessity Supplies Ltd) (AMP)
18296411000001108,Premarin 0.625mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18483611000001102,Elleste Solo 2mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18522711000001103,Climaval 2mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
18570111000001102,Climaval 1mg tablets (DE Pharmaceuticals) (AMP)
18607311000001103,Progynova 1mg tablets (DE Pharmaceuticals) (AMP)
18646411000001104,Evorel 50 patches (DE Pharmaceuticals) (AMP)
18648711000001109,Estradiol 2mg tablets (DE Pharmaceuticals) (AMP)
19868611000001103,Climaval 2mg tablets (Lexon (UK) Ltd) (AMP)
19963811000001101,Estraderm TTS 25 patches (Lexon (UK) Ltd) (AMP)
19964011000001109,Estraderm MX 25 patches (Lexon (UK) Ltd) (AMP)
23676711000001109,Estradot 50micrograms/24hours patches (Waymade Healthcare Plc) (AMP)
24659611000001109,Estradiol valerate 2mg tablets (Imported (Germany)) (AMP)
27322111000001108,Estradiol 50mg implant (Special Order) (AMP)
2837211000001104,Elleste Solo 2mg tablets (Exeltis UK Ltd) (AMP)
2838411000001101,Zumenon 2mg tablets (Exeltis UK Ltd) (AMP)
2838711000001107,Adgyn Estro 2mg tablets (Kyowa Kirin Ltd) (AMP)
2841811000001109,Elleste Solo 1mg tablets (Exeltis UK Ltd) (AMP)
2842511000001103,Zumenon 1mg tablets (Exeltis UK Ltd) (AMP)
2845111000001100,Climaval 2mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
2845411000001105,Progynova 2mg tablets (Bayer Plc) (AMP)
2845811000001107,Climaval 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
2846111000001106,Progynova 1mg tablets (Bayer Plc) (AMP)
2889111000001107,Evorel 25 patches (Theramex HQ UK Ltd) (AMP)
2889311000001109,Estraderm TTS 25 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2889611000001104,Estraderm MX 25 patches (Norgine Pharmaceuticals Ltd) (AMP)
2889911000001105,Dermestril 25 patches (Kyowa Kirin Ltd) (AMP)
2890211000001107,Elleste Solo MX 40 transdermal patches (Viatris UK Healthcare Ltd) (AMP)
2890411000001106,Fematrix 40 patches (Abbott Healthcare Products Ltd) (AMP)
2893411000001103,Elleste Solo MX 80 transdermal patches (Viatris UK Healthcare Ltd) (AMP)
2893711000001109,Fematrix 80 patches (Abbott Healthcare Products Ltd) (AMP)
2895211000001103,Menorest 37.5 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2902911000001105,FemSeven 75 patches (Theramex HQ UK Ltd) (AMP)
2903111000001101,Evorel 75 patches (Theramex HQ UK Ltd) (AMP)
2910911000001109,Menorest 75 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2911111000001100,Estraderm MX 75 patches (Norgine Pharmaceuticals Ltd) (AMP)
2911411000001105,Dermestril - Septem 75 patches (Kyowa Kirin Ltd) (AMP)
29208711000001102,Estradiol 25micrograms/24hours transdermal patches (Ennogen Healthcare Ltd) (AMP)
293111000001101,Hormonin tablets (Advanz Pharma) (AMP)
2936011000001100,Evorel 100 patches (Theramex HQ UK Ltd) (AMP)
2936611000001107,Estraderm TTS 100 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2937111000001101,Estraderm MX 100 patches (Norgine Pharmaceuticals Ltd) (AMP)
2938211000001106,Dermestril 100 patches (Kyowa Kirin Ltd) (AMP)
2938411000001105,FemSeven 100 patches (Theramex HQ UK Ltd) (AMP)
2939611000001104,Progynova TS 100micrograms/24hours transdermal patches (Bayer Plc) (AMP)
2942311000001102,Evorel 50 patches (Theramex HQ UK Ltd) (AMP)
2942911000001101,Estraderm TTS 50 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2943611000001102,Menorest 50 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2945011000001105,Estraderm MX 50 patches (Norgine Pharmaceuticals Ltd) (AMP)
2947611000001105,Dermestril 50 patches (Kyowa Kirin Ltd) (AMP)
2947811000001109,Dermestril - Septem 50 patches (Kyowa Kirin Ltd) (AMP)
2948411000001106,FemSeven 50 patches (Theramex HQ UK Ltd) (AMP)
2949711000001109,Progynova TS 50micrograms/24hours transdermal patches (Bayer Plc) (AMP)
30270911000001105,FemSeven 100 patches (Waymade Healthcare Plc) (AMP)
30271111000001101,FemSeven 75 patches (Waymade Healthcare Plc) (AMP)
31455211000001102,Estradiol 25micrograms/24hours transdermal patches (J M McGill Ltd) (AMP)
31567611000001108,Estradiol 1mg tablets (J M McGill Ltd) (AMP)
31568511000001108,Estradiol 2mg tablets (J M McGill Ltd) (AMP)
3196511000001106,Estradiol valerate 2mg tablets (Bayer Plc) (AMP)
32250611000001105,Estradiol 100micrograms/24hours transdermal patches (Colorama Pharmaceuticals Ltd) (AMP)
32251011000001107,Estradiol 50micrograms/24hours transdermal patches (Colorama Pharmaceuticals Ltd) (AMP)
32251711000001109,Estradiol 75micrograms/24hours transdermal patches (Colorama Pharmaceuticals Ltd) (AMP)
3346811000001105,Estradiol 1mg tablets (Exeltis UK Ltd) (AMP)
3348711000001103,Estradiol 2mg tablets (Exeltis UK Ltd) (AMP)
3350611000001107,Estradiol valerate 2mg tablets (Viatris UK Healthcare Ltd) (AMP)
3351911000001108,Estradiol valerate 1mg tablets (Viatris UK Healthcare Ltd) (AMP)
3354111000001108,Estradiol valerate 2mg tablets (Orion Pharma (UK) Ltd) (AMP)
3355711000001108,Estradiol valerate 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3359911000001107,Estradiol valerate 2mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3365411000001107,Estradiol 2mg tablets (Kyowa Kirin Ltd) (AMP)
3367011000001105,Estradiol 1mg tablets (Exeltis UK Ltd) (AMP)
3414911000001105,Oestrogel Pump-Pack 0.06% gel (Besins Healthcare (UK) Ltd) (AMP)
3447411000001102,Estradiol 2mg tablets (Novo Nordisk Ltd) (AMP)
3448611000001100,Estradiol 1mg tablets (Novo Nordisk Ltd) (AMP)
3451911000001104,Estradiol 4mg tablets (Novo Nordisk Ltd) (AMP)
3454911000001101,Estradiol 2mg tablets (Exeltis UK Ltd) (AMP)
3456411000001101,Conjugated oestrogens 625microgram tablets (Pfizer Ltd) (AMP)
34911000001102,Premarin 0.625mg tablets (Pfizer Ltd) (AMP)
3543111000001105,Generic Hormonin tablets (VMP)
36064811000001103,Estradiol 100micrograms/24hours transdermal patches (VMP)
36064911000001108,Estradiol 25micrograms/24hours transdermal patches (VMP)
36065011000001108,Estradiol 37.5micrograms/24hours transdermal patches (VMP)
36065111000001109,Estradiol 40micrograms/24hours transdermal patches (VMP)
36065411000001104,Estradiol 75micrograms/24hours transdermal patches (VMP)
36065511000001100,Estradiol 80micrograms/24hours transdermal patches (VMP)
3649411000001108,Aerodiol 150micrograms/dose nasal spray (Servier Laboratories Ltd) (AMP)
3657811000001104,Sandrena 500microgram gel sachets (Orion Pharma (UK) Ltd) (AMP)
3658611000001104,Sandrena 1mg gel sachets (Orion Pharma (UK) Ltd) (AMP)
3664111000001108,Estradiol 1mg transdermal gel sachets (VMP)
3664211000001102,Estradiol 500microgram transdermal gel sachets (VMP)
37407011000001105,Elleste Solo 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37482011000001109,Estradiol 1mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
37698911000001105,Progynova 1mg tablets (Pilsco Ltd) (AMP)
37718411000001109,Evorel 50 patches (Pilsco Ltd) (AMP)
3773511000001101,Estradiol 50mg implant (A A H Pharmaceuticals Ltd) (AMP)
3773711000001106,Estradiol 50mg implant (Organon Pharma (UK) Ltd) (AMP)
3774411000001102,Estradiol 50mg implant (Alliance Healthcare (Distribution) Ltd) (AMP)
3774711000001108,Estradiol 100mg implant (A A H Pharmaceuticals Ltd) (AMP)
3774911000001105,Estradiol 100mg implant (Organon Laboratories Ltd) (AMP)
3775111000001106,Estradiol 100mg implant (Alliance Healthcare (Distribution) Ltd) (AMP)
38164211000001102,Progynova 2mg tablets (DE Pharmaceuticals) (AMP)
38268911000001102,Lenzetto 1.53mg/dose transdermal spray (Gedeon Richter (UK) Ltd) (AMP)
38344311000001108,Estradiol 1.53mg/dose transdermal spray (VMP)
3876411000001107,Ovestin 1mg tablets (Organon Laboratories Ltd) (AMP)
3878511000001107,Estradiol 25mg implant (A A H Pharmaceuticals Ltd) (AMP)
3878711000001102,Estradiol 25mg implant (Organon Pharma (UK) Ltd) (AMP)
3878911000001100,Estradiol 25mg implant (Alliance Healthcare (Distribution) Ltd) (AMP)
39112011000001100,Estradiol 50micrograms/24hours transdermal patches (VMP)
